accDefRate,accExamCnt,accExamCompCnt,careCnt,clearCnt,createDt,deathCnt,decideCnt,examCnt,resutlNegCnt,seq,stateDt,stateTime,updateDt,decideDailyCnt
1.4241215,5661837.0,5512381.0,8769.0,68309.0,2021-02-01 10:15:01.974,1425.0,78503.0,149456.0,5433878.0,404,2021-02-01 00:00:00.000,00:00,2021-04-20 15:10:54.481,305.0
1.4186966,5711408.0,5557143.0,8629.0,68775.0,2021-02-02 09:36:54.134,1435.0,78839.0,154265.0,5478304.0,405,2021-02-02 00:00:00.000,00:00,2021-04-20 15:10:31.272,336.0
1.4116763,5756709.0,5617860.0,8566.0,69299.0,2021-02-03 09:31:25.637,1441.0,79306.0,138849.0,5538554.0,407,2021-02-03 00:00:00.000,00:00,2021-04-20 15:10:07.359,467.0
1.4035419,5803090.0,5682552.0,8605.0,69704.0,2021-02-04 09:37:28.112,1448.0,79757.0,120538.0,5602795.0,408,2021-02-04 00:00:00.000,00:00,2021-04-20 15:09:41.835,451.0
1.3960096000000002,5847174.0,5739717.0,8551.0,70117.0,2021-02-05 09:33:36.664,1459.0,80127.0,107457.0,5659590.0,409,2021-02-05 00:00:00.000,00:00,2021-04-20 15:09:07.568,370.0
1.3892615,5893346.0,5795669.0,8548.0,70505.0,2021-02-06 09:32:30.765,1464.0,80517.0,97677.0,5715152.0,410,2021-02-06 00:00:00.000,00:00,2021-04-20 15:08:52.281,390.0
1.3883454,5916967.0,5826216.0,8552.0,70865.0,2021-02-07 09:36:08.210,1471.0,80888.0,90751.0,5745328.0,411,2021-02-07 00:00:00.000,00:00,2021-04-20 15:08:37.504,371.0
1.3868308999999999,5938188.0,5853345.0,8484.0,71218.0,2021-02-08 09:33:37.055,1474.0,81176.0,84843.0,5772169.0,412,2021-02-08 00:00:00.000,00:00,2021-04-20 15:08:09.97,288.0
1.3798848,5987398.0,5904768.0,8321.0,71676.0,2021-02-09 09:31:54.660,1482.0,81479.0,82630.0,5823289.0,413,2021-02-09 00:00:00.000,00:00,2021-04-20 15:07:54.649,303.0
1.376871,6030016.0,5949940.0,8211.0,72226.0,2021-02-10 09:33:33.861,1486.0,81923.0,80076.0,5868017.0,414,2021-02-10 00:00:00.000,00:00,2021-04-20 15:07:26.082,444.0
1.3764473999999998,6070001.0,5988387.0,8293.0,72638.0,2021-02-11 09:31:14.234,1496.0,82427.0,81614.0,5905960.0,415,2021-02-11 00:00:00.000,00:00,2021-04-20 15:07:13.616,504.0
1.3776298,6093362.0,6012501.0,8387.0,72936.0,2021-02-12 09:31:24.356,1507.0,82830.0,80861.0,5929671.0,416,2021-02-12 00:00:00.000,00:00,2021-04-20 15:06:55.687,403.0
1.3761938,6115330.0,6045079.0,8451.0,73227.0,2021-02-13 10:09:06.162,1514.0,83192.0,70251.0,5961887.0,417,2021-02-13 00:00:00.000,00:00,2021-04-20 15:06:34.597,362.0
1.3777576999999999,6140079.0,6061879.0,8437.0,73559.0,2021-02-14 09:31:30.401,1522.0,83518.0,78200.0,5978361.0,418,2021-02-14 00:00:00.000,00:00,2021-04-20 15:06:15.982,326.0
1.3786791999999999,6162852.0,6082706.0,8540.0,73794.0,2021-02-15 09:32:45.168,1527.0,83861.0,80146.0,5998845.0,419,2021-02-15 00:00:00.000,00:00,2021-04-20 15:05:50.141,343.0
1.3740213,6213483.0,6136586.0,8233.0,74551.0,2021-02-16 09:31:34.953,1534.0,84318.0,76897.0,6052268.0,420,2021-02-16 00:00:00.000,00:00,2021-04-20 15:05:32.332,457.0
1.3726074,6260560.0,6188150.0,8041.0,75360.0,2021-02-17 09:36:02.951,1538.0,84939.0,72410.0,6103211.0,421,2021-02-17 00:00:00.000,00:00,2021-04-20 15:04:59.421,621.0
1.3728067,6303207.0,6232487.0,8120.0,75896.0,2021-02-18 09:31:33.593,1544.0,85560.0,70720.0,6146927.0,422,2021-02-18 00:00:00.000,00:00,2021-04-20 15:04:44.372,621.0
1.3724749,6345985.0,6274869.0,8058.0,76513.0,2021-02-19 09:33:30.840,1550.0,86121.0,71116.0,6188748.0,423,2021-02-19 00:00:00.000,00:00,2021-04-20 15:04:31.604,561.0
1.3709742,6390625.0,6314488.0,7934.0,77083.0,2021-02-20 09:40:36.883,1553.0,86570.0,76137.0,6227918.0,425,2021-02-20 00:00:00.000,00:00,2021-04-20 15:04:09.208,449.0
1.372441,6411333.0,6337977.0,7912.0,77516.0,2021-02-21 09:34:28.285,1557.0,86985.0,73356.0,6250992.0,426,2021-02-21 00:00:00.000,00:00,2021-04-20 15:03:53.739,415.0
1.3736267,6429137.0,6356676.0,7868.0,77887.0,2021-02-22 09:30:56.472,1562.0,87317.0,72461.0,6269359.0,427,2021-02-22 00:00:00.000,00:00,2021-04-20 15:03:38.219,332.0
1.3701891000000002,6472671.0,6398606.0,7706.0,78394.0,2021-02-23 09:31:45.903,1573.0,87673.0,74065.0,6310933.0,428,2021-02-23 00:00:00.000,00:00,2021-04-20 15:03:16.321,356.0
1.3690661,6510981.0,6435993.0,7487.0,79050.0,2021-02-24 09:33:42.127,1576.0,88113.0,74988.0,6347880.0,429,2021-02-24 00:00:00.000,00:00,2021-04-20 15:02:56.51,440.0
1.3653302999999999,6551206.0,6482534.0,7440.0,79487.0,2021-02-25 09:31:53.266,1581.0,88508.0,68672.0,6394026.0,430,2021-02-25 00:00:00.000,00:00,2021-04-20 15:02:37.668,395.0
1.3631903,6590042.0,6521100.0,7430.0,79880.0,2021-02-26 09:32:51.735,1585.0,88895.0,68942.0,6432205.0,431,2021-02-26 00:00:00.000,00:00,2021-04-20 15:02:19.005,387.0
1.3618028,6627207.0,6558218.0,7382.0,80333.0,2021-02-27 09:37:27.179,1595.0,89310.0,68989.0,6468908.0,433,2021-02-27 00:00:00.000,00:00,2021-04-20 14:59:32.479,415.0
1.3634966999999998,6648996.0,6576107.0,7365.0,80697.0,2021-02-28 10:24:54.713,1603.0,89665.0,72889.0,6486442.0,434,2021-02-28 00:00:00.000,00:00,2021-04-20 14:59:08.938,355.0
1.3655943000000001,6665747.0,6592002.0,7345.0,81070.0,2021-03-01 09:48:21.402,1605.0,90020.0,73745.0,6501982.0,435,2021-03-01 00:00:00.000,00:00,2021-04-20 14:58:56.038,355.0
1.3673829,6681969.0,6608537.0,7420.0,81338.0,2021-03-02 09:32:41.950,1606.0,90364.0,73432.0,6518173.0,436,2021-03-02 00:00:00.000,00:00,2021-04-20 14:57:59.417,344.0
1.3654662,6716196.0,6650329.0,7496.0,81700.0,2021-03-03 09:33:02.813,1612.0,90808.0,65867.0,6559521.0,437,2021-03-03 00:00:00.000,00:00,2021-04-20 14:57:38.163,444.0
1.3633393999999999,6751893.0,6691804.0,7451.0,82162.0,2021-03-04 09:33:23.999,1619.0,91232.0,60089.0,6600572.0,438,2021-03-04 00:00:00.000,00:00,2021-04-20 14:57:22.272,424.0
1.3624678,6789004.0,6725297.0,7443.0,82560.0,2021-03-05 09:41:54.920,1627.0,91630.0,63707.0,6633667.0,439,2021-03-05 00:00:00.000,00:00,2021-04-20 14:57:05.073,398.0
1.3623087,6821936.0,6756765.0,7503.0,82913.0,2021-03-06 09:40:17.621,1632.0,92048.0,65171.0,6664717.0,440,2021-03-06 00:00:00.000,00:00,2021-04-20 14:56:41.076,418.0
1.3644353,6843119.0,6776723.0,7610.0,83220.0,2021-03-07 09:52:34.246,1634.0,92464.0,66396.0,6684259.0,441,2021-03-07 00:00:00.000,00:00,2021-04-20 14:51:55.518,416.0
1.3659762,6861802.0,6794408.0,7694.0,83474.0,2021-03-08 09:31:46.646,1642.0,92810.0,67394.0,6701598.0,442,2021-03-08 00:00:00.000,00:00,2021-04-20 14:51:41.422,346.0
1.3648931999999998,6902977.0,6832476.0,7711.0,83900.0,2021-03-09 09:52:46.909,1645.0,93256.0,70501.0,6739220.0,443,2021-03-09 00:00:00.000,00:00,2021-04-20 14:51:28.616,446.0
1.3645577,6938877.0,6868599.0,7766.0,84312.0,2021-03-10 09:45:29.181,1648.0,93726.0,70278.0,6774873.0,444,2021-03-10 00:00:00.000,00:00,2021-04-20 14:50:56.417,470.0
1.3633620000000002,6976978.0,6908730.0,7864.0,84675.0,2021-03-11 09:39:02.159,1652.0,94191.0,68248.0,6814539.0,445,2021-03-11 00:00:00.000,00:00,2021-04-20 14:48:58.191,465.0
1.3634808,7012657.0,6943919.0,7274.0,85743.0,2021-03-12 09:49:58.077,1662.0,94679.0,68738.0,6849240.0,446,2021-03-12 00:00:00.000,00:00,2021-04-20 14:48:36.524,488.0
1.3636675,7046775.0,6978901.0,6877.0,86625.0,2021-03-13 09:36:41.886,1667.0,95169.0,67874.0,6883732.0,447,2021-03-13 00:00:00.000,00:00,2021-04-20 14:48:06.227,490.0
1.3667877,7066394.0,6996551.0,6551.0,87408.0,2021-03-14 09:42:57.640,1669.0,95628.0,69843.0,6900923.0,448,2021-03-14 00:00:00.000,00:00,2021-04-20 14:47:44.94,459.0
1.3689198,7084930.0,7013340.0,6578.0,87754.0,2021-03-15 09:51:09.370,1675.0,96007.0,71590.0,6917333.0,449,2021-03-15 00:00:00.000,00:00,2021-04-20 14:47:28.958,379.0
1.3673338,7126067.0,7048023.0,6437.0,88255.0,2021-03-16 09:36:13.502,1678.0,96370.0,78044.0,6951653.0,450,2021-03-16 00:00:00.000,00:00,2021-04-20 14:46:59.298,363.0
1.3662313999999998,7171500.0,7088038.0,6339.0,88814.0,2021-03-17 09:31:37.789,1686.0,96839.0,83462.0,6991199.0,451,2021-03-17 00:00:00.000,00:00,2021-04-20 14:46:39.82,469.0
1.3647468,7218077.0,7128355.0,6418.0,89178.0,2021-03-18 09:38:40.962,1688.0,97284.0,89722.0,7031071.0,452,2021-03-18 00:00:00.000,00:00,2021-04-20 14:46:21.32,445.0
1.3620257,7264931.0,7176590.0,6534.0,89523.0,2021-03-19 09:32:03.884,1690.0,97747.0,88341.0,7078843.0,453,2021-03-19 00:00:00.000,00:00,2021-04-20 14:45:53.021,463.0
1.3607973,7308935.0,7215917.0,6552.0,89949.0,2021-03-20 09:31:53.146,1693.0,98194.0,93018.0,7117723.0,454,2021-03-20 00:00:00.000,00:00,2021-04-20 14:45:35.163,447.0
1.3636255,7332699.0,7234391.0,6626.0,90328.0,2021-03-21 09:53:34.815,1696.0,98650.0,98308.0,7135741.0,455,2021-03-21 00:00:00.000,00:00,2021-04-20 14:45:11.413,456.0
1.3658822,7355954.0,7252822.0,6757.0,90611.0,2021-03-22 10:04:58.004,1697.0,99065.0,103132.0,7153757.0,456,2021-03-22 00:00:00.000,00:00,2021-04-20 14:44:34.623,415.0
1.3616438,7400980.0,7300808.0,6628.0,91079.0,2021-03-23 09:32:10.986,1704.0,99411.0,100172.0,7201397.0,457,2021-03-23 00:00:00.000,00:00,2021-04-20 14:44:18.502,346.0
1.3589312,7441203.0,7346877.0,6572.0,91560.0,2021-03-24 09:35:12.391,1707.0,99839.0,94326.0,7247038.0,458,2021-03-24 00:00:00.000,00:00,2021-04-20 14:43:58.157,428.0
1.3551936000000002,7485852.0,7398869.0,6492.0,92068.0,2021-03-25 09:34:48.910,1709.0,100269.0,86983.0,7298600.0,459,2021-03-25 00:00:00.000,00:00,2021-04-20 14:43:42.787,430.0
1.3520967,7529391.0,7451982.0,6412.0,92630.0,2021-03-26 09:33:28.300,1716.0,100758.0,77409.0,7351224.0,460,2021-03-26 00:00:00.000,00:00,2021-04-20 14:43:22.594,489.0
1.3506448,7572556.0,7497382.0,6067.0,93475.0,2021-03-27 09:53:35.032,1721.0,101263.0,75174.0,7396119.0,461,2021-03-27 00:00:00.000,00:00,2021-04-20 14:42:54.126,505.0
1.3535358,7595584.0,7516979.0,6168.0,93855.0,2021-03-28 11:17:23.373,1722.0,101745.0,78605.0,7415234.0,462,2021-03-28 00:00:00.000,00:00,2021-04-20 14:42:38.562,482.0
1.3549405,7616317.0,7537379.0,6277.0,94124.0,2021-03-29 09:41:57.983,1726.0,102127.0,78938.0,7435252.0,463,2021-03-29 00:00:00.000,00:00,2021-04-20 14:42:25.82,382.0
1.3522258999999999,7663991.0,7585567.0,6282.0,94563.0,2021-03-30 09:39:54.626,1729.0,102574.0,78424.0,7482993.0,465,2021-03-30 00:00:00.000,00:00,2021-04-20 14:42:04.778,447.0
1.3498348,7707792.0,7636490.0,6319.0,95030.0,2021-03-31 09:32:59.933,1731.0,103080.0,71302.0,7533410.0,466,2021-03-31 00:00:00.000,00:00,2021-04-20 14:41:41.712,506.0
1.3496016000000002,7747295.0,7678636.0,6457.0,95439.0,2021-04-01 09:32:19.520,1735.0,103631.0,68659.0,7575005.0,467,2021-04-01 00:00:00.000,00:00,2021-04-20 14:41:23.051,551.0
1.3500159999999999,7788290.0,7717538.0,6590.0,95861.0,2021-04-02 09:54:00.108,1737.0,104188.0,70752.0,7613350.0,468,2021-04-02 00:00:00.000,00:00,2021-04-20 14:40:42.759,557.0
1.3506169,7829596.0,7754308.0,6795.0,96196.0,2021-04-03 09:34:03.806,1740.0,104731.0,75288.0,7649577.0,469,2021-04-03 00:00:00.000,00:00,2021-04-20 14:40:25.997,543.0
1.3549223,7849470.0,7769671.0,6940.0,96589.0,2021-04-04 09:45:05.147,1744.0,105273.0,79799.0,7664398.0,470,2021-04-04 00:00:00.000,00:00,2021-04-20 14:40:12.582,542.0
1.3577642,7868815.0,7788318.0,7099.0,96900.0,2021-04-05 09:44:27.235,1748.0,105747.0,80497.0,7682571.0,471,2021-04-05 00:00:00.000,00:00,2021-04-20 14:39:30.302,474.0
1.3545301,7921284.0,7842129.0,7109.0,97363.0,2021-04-06 09:31:57.498,1752.0,106224.0,79155.0,7735905.0,472,2021-04-06 00:00:00.000,00:00,2021-04-20 14:39:01.36,477.0
1.3545174999999998,7966161.0,7891519.0,7208.0,97928.0,2021-04-07 09:37:24.979,1756.0,106892.0,74642.0,7784627.0,473,2021-04-07 00:00:00.000,00:00,2021-04-20 14:38:33.513,668.0
1.3560158000000002,8012415.0,7934421.0,7474.0,98360.0,2021-04-08 09:30:58.826,1758.0,107592.0,77994.0,7826829.0,474,2021-04-08 00:00:00.000,00:00,2021-04-20 14:38:13.56,700.0
1.3571563,8059107.0,7977195.0,7713.0,98786.0,2021-04-09 09:33:53.300,1764.0,108263.0,81912.0,7868932.0,475,2021-04-09 00:00:00.000,00:00,2021-04-20 14:37:51.855,671.0
1.3589283,8106625.0,8016611.0,7874.0,99301.0,2021-04-10 09:36:31.907,1765.0,108940.0,90014.0,7907671.0,476,2021-04-10 00:00:00.000,00:00,2021-04-20 14:37:10.346,677.0
1.3630158,8129527.0,8037618.0,7677.0,100109.0,2021-04-11 09:36:07.611,1768.0,109554.0,91909.0,7928064.0,477,2021-04-11 00:00:00.000,00:00,2021-04-20 14:36:51.706,614.0
1.3669325,8152778.0,8057530.0,7567.0,100804.0,2021-04-12 09:36:52.596,1770.0,110141.0,95248.0,7947389.0,478,2021-04-12 00:00:00.000,00:00,2021-04-20 14:36:31.34,587.0
1.3639427,8200514.0,8114930.0,7576.0,101332.0,2021-04-13 09:36:30.661,1775.0,110683.0,85584.0,8004247.0,479,2021-04-13 00:00:00.000,00:00,2021-04-20 14:36:13.585,542.0
1.3635703000000001,8245383.0,8170756.0,7649.0,101983.0,2021-04-14 09:33:58.653,1782.0,111414.0,74627.0,8059342.0,480,2021-04-14 00:00:00.000,00:00,2021-04-20 14:35:54.244,731.0
1.3637437,8291121.0,8220900.0,7811.0,102513.0,2021-04-15 09:38:50.340,1788.0,112112.0,70221.0,8108788.0,481,2021-04-15 00:00:00.000,00:00,2021-04-20 14:35:43.42,698.0
1.3650312,8333331.0,8262448.0,7933.0,103062.0,2021-04-16 09:32:10.738,1790.0,112785.0,70883.0,8149663.0,482,2021-04-16 00:00:00.000,00:00,2021-04-20 14:35:13.573,673.0
1.3656743,8377778.0,8306739.0,8055.0,103594.0,2021-04-17 09:40:16.606,1794.0,113443.0,71039.0,8193296.0,483,2021-04-17 00:00:00.000,00:00,2021-04-18 09:35:59.415,658.0
1.370924,8396066.0,8323875.0,8311.0,104006.0,2021-04-18 09:30:44.979,1797.0,114114.0,72191.0,8209761.0,484,2021-04-18 00:00:00.000,00:00,2021-04-19 09:39:27.906,671.0
1.3739837,8414821.0,8344058.0,8371.0,104474.0,2021-04-19 09:39:21.483,1801.0,114646.0,70763.0,8229412.0,485,2021-04-19 00:00:00.000,00:00,,532.0
1.372676,8458592.0,8392002.0,8166.0,105227.0,2021-04-20 09:34:02.801,1802.0,115195.0,66590.0,8276807.0,486,2021-04-20 00:00:00.000,00:00,,549.0
1.3750976000000001,8497594.0,8430383.0,8243.0,105877.0,2021-04-21 09:36:56.675,1806.0,115926.0,67211.0,8314457.0,488,2021-04-21 00:00:00.000,00:00,,731.0
1.377284,8537505.0,8470366.0,8394.0,106459.0,2021-04-22 09:31:58.246,1808.0,116661.0,67139.0,8353705.0,489,2021-04-22 00:00:00.000,00:00,,735.0
1.3796529,8583530.0,8513591.0,8576.0,107071.0,2021-04-23 09:51:40.550,1811.0,117458.0,69939.0,8396133.0,490,2021-04-23 00:00:00.000,00:00,,797.0
1.3822067,8632923.0,8554654.0,8650.0,107781.0,2021-04-24 09:38:23.778,1812.0,118243.0,78269.0,8436411.0,491,2021-04-24 00:00:00.000,00:00,,785.0
1.3860767,8654791.0,8577231.0,8599.0,108475.0,2021-04-25 09:52:51.000,1813.0,118887.0,77560.0,8458344.0,492,2021-04-25 00:00:00.000,00:00,,644.0
1.389034,8672978.0,8594894.0,8719.0,108850.0,2021-04-26 09:42:14.750,1817.0,119386.0,78084.0,8475508.0,493,2021-04-26 00:00:00.000,00:00,2021-04-27 09:37:24.371,499.0
1.3868896000000002,8721609.0,8645101.0,8383.0,109695.0,2021-04-27 09:34:47.417,1820.0,119898.0,76508.0,8525203.0,494,2021-04-27 00:00:00.000,00:00,,512.0
1.3886694,8766491.0,8689325.0,8597.0,110248.0,2021-04-28 09:33:01.863,1821.0,120666.0,77166.0,8568659.0,495,2021-04-28 00:00:00.000,00:00,2021-04-30 09:39:12.945,768.0
1.3907242,8805774.0,8725382.0,8734.0,110787.0,2021-04-29 09:32:46.339,1825.0,121346.0,80392.0,8604036.0,496,2021-04-29 00:00:00.000,00:00,2021-04-30 09:39:29.337,680.0
1.3918555000000001,8848292.0,8765781.0,8757.0,111422.0,2021-04-30 09:33:44.165,1828.0,122007.0,82511.0,8643774.0,497,2021-04-30 00:00:00.000,00:00,,661.0
1.3938571000000002,8883388.0,8798176.0,8466.0,112337.0,2021-05-01 09:17:27.172,1831.0,122634.0,85212.0,8675542.0,498,2021-05-01 00:00:00.000,00:00,,627.0
1.3986067,8898234.0,8811627.0,8542.0,112865.0,2021-05-02 09:23:20.570,1833.0,123240.0,86607.0,8688387.0,499,2021-05-02 00:00:00.000,00:00,,606.0
1.4018098,8915326.0,8826304.0,8538.0,113356.0,2021-05-03 09:31:59.949,1834.0,123728.0,89022.0,8702576.0,500,2021-05-03 00:00:00.000,00:00,,488.0
1.3995739999999999,8957155.0,8879059.0,8301.0,114128.0,2021-05-04 09:46:01.635,1840.0,124269.0,78096.0,8754790.0,501,2021-05-04 00:00:00.000,00:00,,541.0
1.4015026000000002,8994069.0,8915074.0,8154.0,114944.0,2021-05-05 09:37:42.237,1847.0,124945.0,78995.0,8790129.0,502,2021-05-05 00:00:00.000,00:00,,676.0
1.4049684999999998,9010992.0,8933937.0,8177.0,115491.0,2021-05-06 09:34:55.519,1851.0,125519.0,77055.0,8808418.0,503,2021-05-06 00:00:00.000,00:00,,574.0
1.4047878999999999,9051354.0,8972458.0,8162.0,116022.0,2021-05-07 09:38:57.839,1860.0,126044.0,78896.0,8846414.0,504,2021-05-07 00:00:00.000,00:00,,525.0
1.4065732,9089166.0,9010907.0,7999.0,116881.0,2021-05-08 09:37:54.141,1865.0,126745.0,78259.0,8884162.0,505,2021-05-08 00:00:00.000,00:00,,701.0
1.4107056,9105771.0,9024491.0,8012.0,117423.0,2021-05-09 09:38:01.137,1874.0,127309.0,81280.0,8897182.0,506,2021-05-09 00:00:00.000,00:00,,564.0
1.4136164,9122059.0,9038661.0,8053.0,117844.0,2021-05-10 09:36:30.350,1875.0,127772.0,83398.0,8910889.0,507,2021-05-10 00:00:00.000,00:00,,463.0
1.4128508999999998,9164284.0,9079656.0,7686.0,118717.0,2021-05-11 09:39:41.186,1879.0,128282.0,84628.0,8951374.0,508,2021-05-11 00:00:00.000,00:00,2021-05-27 09:53:30.741,510.0
1.4139993999999998,9201539.0,9117260.0,7661.0,119373.0,2021-05-12 09:38:47.792,1884.0,128918.0,84279.0,8988342.0,509,2021-05-12 00:00:00.000,00:00,,636.0
1.4161913000000002,9241153.0,9153636.0,7836.0,119906.0,2021-05-13 09:41:10.700,1891.0,129633.0,87517.0,9024003.0,510,2021-05-13 00:00:00.000,00:00,,715.0
1.4193209999999998,9281291.0,9186083.0,8092.0,120395.0,2021-05-14 09:44:47.494,1893.0,130380.0,95208.0,9055703.0,511,2021-05-14 00:00:00.000,00:00,,747.0
1.4215046999999998,9319094.0,9219878.0,7883.0,121282.0,2021-05-15 09:38:53.579,1896.0,131061.0,99216.0,9088817.0,512,2021-05-15 00:00:00.000,00:00,,681.0
1.42579,9336614.0,9234951.0,8007.0,121764.0,2021-05-16 09:26:31.589,1900.0,131671.0,101663.0,9103280.0,513,2021-05-16 00:00:00.000,00:00,,610.0
1.4299309,9353300.0,9251496.0,8224.0,122163.0,2021-05-17 09:39:34.169,1903.0,132290.0,101804.0,9119206.0,514,2021-05-17 00:00:00.000,00:00,,619.0
1.429443,9395004.0,9291591.0,8283.0,122631.0,2021-05-18 09:41:35.393,1904.0,132818.0,103413.0,9158773.0,515,2021-05-18 00:00:00.000,00:00,,528.0
1.4314548999999999,9428644.0,9324150.0,8322.0,123237.0,2021-05-19 09:39:48.186,1912.0,133471.0,104494.0,9190679.0,516,2021-05-19 00:00:00.000,00:00,,653.0
1.4361751,9447358.0,9338485.0,8542.0,123659.0,2021-05-20 09:35:45.542,1916.0,134117.0,108873.0,9204368.0,517,2021-05-20 00:00:00.000,00:00,2021-05-21 09:47:58.875,646.0
1.4368774,9487108.0,9372964.0,8598.0,124158.0,2021-05-21 09:36:32.023,1922.0,134678.0,114144.0,9238286.0,518,2021-05-21 00:00:00.000,00:00,,561.0
1.4393079,9520966.0,9403408.0,8386.0,125032.0,2021-05-22 09:37:01.885,1926.0,135344.0,117558.0,9268064.0,519,2021-05-22 00:00:00.000,00:00,,666.0
1.4438928,9536299.0,9414064.0,8117.0,125881.0,2021-05-23 09:37:54.099,1931.0,135929.0,122235.0,9278135.0,520,2021-05-23 00:00:00.000,00:00,,585.0
1.4466268999999998,9553613.0,9432909.0,8098.0,126427.0,2021-05-24 09:42:11.785,1934.0,136459.0,120704.0,9296450.0,521,2021-05-24 00:00:00.000,00:00,2021-05-26 17:11:27.494,530.0
1.4455504,9592727.0,9475629.0,8044.0,126993.0,2021-05-25 09:33:39.762,1938.0,136975.0,117098.0,9338654.0,522,2021-05-25 00:00:00.000,00:00,2021-05-26 17:26:57.787,516.0
1.4479226,9629450.0,9508381.0,8160.0,127574.0,2021-05-26 09:46:42.628,1940.0,137674.0,121069.0,9370707.0,523,2021-05-26 00:00:00.000,00:00,2021-05-27 09:40:52.468,699.0
1.4493399,9665693.0,9543034.0,8188.0,128180.0,2021-05-27 09:39:43.099,1943.0,138311.0,122659.0,9404723.0,524,2021-05-27 00:00:00.000,00:00,,637.0
1.4499377,9702456.0,9579584.0,8193.0,128759.0,2021-05-28 09:34:29.553,1946.0,138898.0,122872.0,9440686.0,525,2021-05-28 00:00:00.000,00:00,2021-05-29 09:47:35.466,587.0
1.450925,9733591.0,9609801.0,7741.0,129739.0,2021-05-29 09:45:26.765,1951.0,139431.0,123790.0,9470370.0,526,2021-05-29 00:00:00.000,00:00,,533.0
1.4541965000000001,9747614.0,9621121.0,7572.0,130381.0,2021-05-30 09:24:39.384,1957.0,139910.0,126493.0,9481211.0,527,2021-05-30 00:00:00.000,00:00,,479.0
1.456836,9761158.0,9633205.0,7558.0,130823.0,2021-05-31 09:34:29.254,1959.0,140340.0,127953.0,9492865.0,528,2021-05-31 00:00:00.000,00:00,,430.0
1.4559203,9798402.0,9670790.0,7373.0,131463.0,2021-06-01 09:39:17.218,1963.0,140799.0,127612.0,9529991.0,529,2021-06-01 00:00:00.000,00:00,,459.0
1.4576991000000001,9834350.0,9705433.0,7443.0,132068.0,2021-06-02 09:34:39.577,1965.0,141476.0,128917.0,9563957.0,530,2021-06-02 00:00:00.000,00:00,,677.0
1.4591427,9872324.0,9742502.0,7490.0,132699.0,2021-06-03 09:34:41.776,1968.0,142157.0,129822.0,9600345.0,531,2021-06-03 00:00:00.000,00:00,,681.0
1.4610308,9911324.0,9777480.0,7594.0,133289.0,2021-06-04 09:35:01.747,1969.0,142852.0,133844.0,9634628.0,532,2021-06-04 00:00:00.000,00:00,,695.0
1.4639521999999998,9945954.0,9808790.0,7862.0,133763.0,2021-06-05 09:35:32.811,1971.0,143596.0,137164.0,9665194.0,533,2021-06-05 00:00:00.000,00:00,,744.0
1.46746,9959697.0,9823232.0,7917.0,134262.0,2021-06-06 09:43:04.144,1973.0,144152.0,136465.0,9679080.0,534,2021-06-06 00:00:00.000,00:00,,556.0
1.4705203000000002,9972297.0,9835771.0,7802.0,134861.0,2021-06-07 09:34:49.979,1974.0,144637.0,136526.0,9691134.0,535,2021-06-07 00:00:00.000,00:00,,485.0
1.4701110000000002,10008583.0,9869323.0,7703.0,135412.0,2021-06-08 09:37:18.147,1975.0,145090.0,139260.0,9724233.0,536,2021-06-08 00:00:00.000,00:00,2021-06-09 16:41:53.988,453.0
1.4696532,10044783.0,9913359.0,7541.0,136174.0,2021-06-09 09:41:30.049,1977.0,145692.0,131424.0,9767667.0,537,2021-06-09 00:00:00.000,00:00,,602.0
1.4708941,10076862.0,9946535.0,7611.0,136713.0,2021-06-10 09:35:53.948,1979.0,146303.0,130327.0,9800232.0,538,2021-06-10 00:00:00.000,00:00,,611.0
1.4719098999999998,10111062.0,9977309.0,7652.0,137224.0,2021-06-11 09:37:57.985,1981.0,146857.0,133753.0,9830452.0,539,2021-06-11 00:00:00.000,00:00,2021-06-12 14:51:25.402,554.0
1.471522,10140535.0,10018335.0,7403.0,138037.0,2021-06-12 09:40:24.954,1982.0,147422.0,122200.0,9870913.0,540,2021-06-12 00:00:00.000,00:00,,565.0
1.4745537,10152907.0,10028390.0,7308.0,138581.0,2021-06-13 09:36:35.692,1985.0,147874.0,124517.0,9880516.0,541,2021-06-13 00:00:00.000,00:00,,452.0
1.4765177999999999,10165497.0,10042073.0,7263.0,139022.0,2021-06-14 09:35:03.394,1988.0,148273.0,123424.0,9893800.0,542,2021-06-14 00:00:00.000,00:00,,399.0
1.475716,10196469.0,10072805.0,6921.0,139733.0,2021-06-15 09:34:07.292,1992.0,148646.0,123664.0,9924159.0,543,2021-06-15 00:00:00.000,00:00,2021-06-16 09:46:35.159,373.0
1.475587,10229384.0,10110620.0,6760.0,140438.0,2021-06-16 09:52:02.014,1993.0,149191.0,118764.0,9961429.0,544,2021-06-16 00:00:00.000,00:00,,545.0
1.4771444999999999,10257836.0,10136517.0,6708.0,141029.0,2021-06-17 09:37:38.734,1994.0,149731.0,121319.0,9986786.0,545,2021-06-17 00:00:00.000,00:00,,540.0
1.4775264,10294048.0,10168211.0,6426.0,141816.0,2021-06-18 09:42:02.100,1996.0,150238.0,125837.0,10017973.0,546,2021-06-18 00:00:00.000,00:00,,507.0
1.4784540000000002,10323154.0,10194433.0,6338.0,142385.0,2021-06-19 09:54:16.488,1997.0,150720.0,128721.0,10043713.0,547,2021-06-19 00:00:00.000,00:00,,482.0
